  306	  0.32	  0.37	17.908	  0.77	 15.62	41.715	 0.016	0	  0	  1	  0	  0	0.177	0.699	0.000	                        
  307	  0.77	  0.81	19.982	  0.00	  5.26	 0.000	 0.000	0	  0	  1	  0	  0	0.312	1.011	0.007	                        
  310	  0.41	  0.44	19.038	  3.10	  7.32	155.224	 0.069	0	  0	  1	  0	  0	0.089	0.089	0.713	                        
  311	  0.38	  0.61	12.975	  2.32	 57.89	77.790	 0.047	0	  0	  2	  0	  1	0.207	0.159	1.863	                        
  313	  0.48	  0.53	13.399	  3.10	 10.42	100.299	 0.054	0	  0	  0	  0	  0	0.000	0.000	0.000	                        
  314	  0.79	  0.94	17.904	  6.20	 19.23	227.961	 0.214	0	  0	  0	  0	  0	0.000	0.000	0.021	                        
  316	  0.84	  0.89	15.665	  4.65	  6.02	160.906	 0.143	0	  0	  0	  0	  0	0.000	0.000	0.000	                        
  318	  0.63	  0.73	14.172	  3.88	 16.13	125.354	 0.091	0	  0	  2	  0	  0	0.381	0.250	0.056	                        
  320	  0.85	  0.88	18.292	  2.32	  3.57	116.625	 0.102	0	  0	  0	  0	  0	0.000	0.000	0.000	                        
  321	  0.80	  0.88	17.656	  1.55	 10.13	78.426	 0.069	0	  0	  0	  0	  0	0.000	0.000	0.106	                        
  324	  0.09	  0.09	 0.000	  0.00	 -1.00	 0.000	 0.000	0	  0	  0	  0	  0	0.000	0.000	0.000	                        
  325	  0.59	  0.77	20.956	  0.00	 31.03	 0.000	 0.000	1	  0	  0	  0	  0	0.000	0.000	4.303	                        
  326	  0.33	  0.43	 7.867	  0.00	 30.30	 0.000	 0.000	0	  0	  1	  0	  0	0.308	0.308	0.047	                        
  327	  0.76	  0.80	14.608	  2.32	  5.33	89.719	 0.072	0	  0	  0	  0	  0	0.000	0.000	1.801	                        
  328	  0.54	  0.67	22.884	  0.00	 22.22	 0.000	 0.000	0	  0	  0	  0	  1	0.134	0.134	0.310	                        
  329	  0.35	  0.41	12.561	  1.55	 17.14	53.620	 0.022	0	  0	  1	  0	  0	0.180	0.314	0.547	                        
  330	  0.42	  0.47	14.725	  5.42	 11.90	158.498	 0.075	0	  0	  0	  0	  0	0.000	0.000	9.896	                        
  331	  0.75	  0.77	16.506	  3.10	  2.70	130.559	 0.100	0	  0	  1	  0	  0	0.531	0.531	0.000	                        
  332	  0.02	  0.02	 0.000	  0.00	 -1.00	 0.000	 0.000	0	  0	  0	  0	  0	0.000	0.000	0.000	                        
  333	  0.55	  0.58	10.829	  3.10	  3.64	75.270	 0.043	0	  0	  0	  0	  0	0.000	0.000	9.205	                        
  337	  0.36	  0.72	17.405	  2.32	 97.22	110.150	 0.079	0	  0	  0	  1	  0	0.390	1.283	0.550	                        
  338	  0.12	  0.13	 0.000	  0.00	 -1.00	 0.000	 0.000	0	  0	  0	  0	  0	0.000	0.000	0.000	                        
  339	  0.38	  0.40	13.174	  3.10	  5.26	98.107	 0.040	0	  0	  1	  0	  0	0.284	0.284	0.013	                        
  340	  0.63	  0.78	10.789	  4.65	 24.19	89.679	 0.070	0	  0	  0	  1	  0	0.129	0.413	2.099	                        
  341	  0.35	  0.59	 9.137	  1.55	 65.71	36.943	 0.022	0	  0	  1	  1	  0	0.412	0.825	6.830	                        
  342	  0.41	  0.43	13.923	  1.55	  4.88	60.252	 0.026	0	  0	  1	  0	  0	0.085	0.910	20.826	                        
  344	  0.61	  0.71	12.270	  3.88	 16.67	102.202	 0.072	0	  0	  0	  0	  0	0.000	0.000	2.208	                        
  345	  0.78	  0.81	19.191	  1.55	  3.90	85.900	 0.069	0	  0	  0	  0	  0	0.000	0.000	0.000	                        
  346	  0.34	  0.43	13.259	  0.00	 26.47	 0.000	 0.000	0	  0	  0	  1	  0	0.340	0.340	2.578	                        
  347	  0.34	  0.34	13.598	  0.77	  0.00	31.220	 0.011	0	  0	  0	  0	  0	0.000	0.000	6.816	                        
  348	  0.28	  0.33	11.195	  2.32	 17.86	64.791	 0.022	0	  0	  0	  1	  0	0.104	0.104	0.171	                        
  349	  0.40	  0.45	12.843	  1.55	 12.50	54.993	 0.025	0	  0	  1	  0	  0	0.345	0.449	0.027	                        
  352	  0.46	  0.52	11.217	  3.10	 13.04	79.052	 0.041	0	  0	  0	  0	  0	0.000	0.000	0.382	                        
  353	  0.52	  0.64	13.883	  2.32	 21.15	84.423	 0.054	0	  1	  0	  0	  1	0.391	0.252	4.474	                        
  354	  0.28	  0.31	10.857	  0.00	 10.71	 0.000	 0.000	0	  0	  0	  0	  0	0.000	0.000	0.000	                        
  357	  0.24	  0.24	66.250	  3.10	  0.00	615.016	 0.149	1	  0	  0	  0	  0	0.000	0.000	0.000	                        
  359	  0.44	  0.46	10.937	  2.32	  4.55	62.907	 0.029	0	  0	  0	  0	  0	0.000	0.000	16.598	                        
  360	  0.41	  0.43	14.565	  0.00	  4.88	 0.000	 0.000	0	  0	  1	  0	  0	0.299	0.299	0.594	                        
  363	  0.71	  0.74	19.210	  0.77	  4.29	44.885	 0.033	0	  0	  0	  0	  0	0.000	0.000	0.010	                        
  364	  0.46	  0.50	18.420	  4.65	  8.70	201.154	 0.101	0	  1	  1	  0	  0	0.387	0.387	0.080	                        
  365	  0.90	  1.02	21.317	  3.88	 13.48	212.333	 0.216	0	  0	  1	  0	  0	0.552	0.939	0.000	                        
  366	  0.54	  0.62	21.570	  1.55	 12.96	97.487	 0.060	0	  0	  1	  0	  0	0.390	1.329	0.116	                        
